"media","strain","plasmid","inducer","ara_diln_index","ara_pc","volume","well","time","OD600","OD700","blueblue","bluelow","row","column","normalised_OD","pathlength","normalised_OD_cm1","normalised_blueblue","flu_quench","corrected_normalised_blueblue","calibrated_OD","calibrated_mTagBFP2"
"M9","DH10B","pS381_ara_mTagBFP2","ara","3","0.0001",200,"F6",40,0.1334,0.1183,444,15,"F",6,0.0300375,0.607201390705418,0.0494687602166125,-18.6985703028949,0.973690460762432,-19.2038137954574,30191096.6078063,-211784338887.465
"M9","DH10B","pS381_ara_mTagBFP2","ara","3","0.0001",200,"F7",40,0.1288,0.1134,452,16,"F",7,0.0251375,0.607201390705418,0.0413989499773649,-12.232758844416,0.976665627148443,-12.5250223867628,25266040.4820219,-138128999478.152
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F8",40,0.1365,0.1232,455,15,"F",8,0.0349375,0.607201390705418,0.0575385704558602,-6.17485494770949,0.970749461564278,-6.36091514051344,35116152.7335908,-70149722451.0461
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F9",40,0.1419,0.1274,455,15,"F",9,0.0391375,0.607201390705418,0.0644555506609296,-4.88609721825964,0.968255404069623,-5.04628964395462,39337629.4128347,-55651712074.6294
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F10",40,0.1331,0.119,454,15,"F",10,0.0307375,0.607201390705418,0.0506215902507908,-8.48000850051864,0.973268238415567,-8.71292020617428,30894676.054347,-96088207545.5421
"M9","none","none","none","none","none",200,"F11",40,0.0943,0.0877,455,15,"F",11,-0.000562499999999994,0.607201390705418,-0.000926381277464643,-17.2955125954689,0.992851079731748,-17.4200471234234,-565376.34097015,-192112525288.879
"","","","","","",NA,"F12",40,NA,NA,NA,NA,"F",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"G1",40,NA,NA,NA,NA,"G",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G2",40,0.1378,0.1211,449,15,"G",2,0.0328375,0.607201390705418,0.0540800803533255,-12.8258921197606,0.97200573971241,-13.1952843442627,33005414.3939689,-145520811701.623
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G3",40,0.1342,0.1191,454,15,"G",3,0.0308375,0.607201390705418,0.0507862802556734,-8.44880418893189,0.973207977768282,-8.68139635302448,30995187.4038528,-95740554810.0165
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G4",40,0.1308,0.1156,452,15,"G",4,0.0273375,0.607201390705418,0.0450221300847822,-11.5432727421781,0.975325577989035,-11.8353019778057,27477290.1711496,-130522594709.599
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G5",40,0.1365,0.12,455,15,"G",5,0.0317375,0.607201390705418,0.0522684902996168,-7.16820095357508,0.972666270152737,-7.3696407221456,31899789.549405,-81274194011.7615
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G6",40,0.1297,0.1156,459,15,"G",6,0.0273375,0.607201390705418,0.0450221300847822,-4.54327274217809,0.975325577989035,-4.65821141648473,27477290.1711496,-51371890799.7131
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G7",40,0.1269,0.1119,455,15,"G",7,0.0236375,0.607201390705418,0.0389285999041258,-9.7031644532567,0.977583304336084,-9.92566506631014,23758370.2394348,-109462653433.15
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G8",40,0.1381,0.1219,462,16,"G",8,0.0336375,0.607201390705418,0.0553976003923863,0.422538310587186,0.971526426293133,0.434922096972065,33809505.1900153,4796426884.56847
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G9",40,0.13,0.114,460,16,"G",9,0.0257375,0.607201390705418,0.0423870900066605,-4.04465185168846,0.976299467570274,-4.1428393500556,25869108.5790567,-45688242044.7153
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G10",40,0.1299,0.1171,463,16,"G",10,0.0288375,0.607201390705418,0.0474924801580213,-0.0737131130553053,0.97441589357691,-0.0756485126537882,28984960.4137367,-834270234.592273
"M9","none","none","none","none","none",200,"G11",40,0.0921,0.0847,460,16,"G",11,-0.0035625,0.607201390705418,-0.0058670814239428,-13.2367248678162,0.994806352958627,-13.3058306558349,-3580716.82614432,-146739943367.976
"","","","","","",NA,"G12",40,NA,NA,NA,NA,"G",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"H1",40,NA,NA,NA,NA,"H",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H2",40,0.1441,0.1284,464,16,"H",2,0.0401375,0.607201390705418,0.0661024507097556,4.41740037586146,0.967665188737038,4.5650090829731,40342742.9078927,50344032750.4855
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H3",40,0.1347,0.1186,454,15,"H",3,0.0303375,0.607201390705418,0.0499628302312604,-8.60487369156698,0.973509423037158,-8.83902455173106,30492630.6563238,-97478917002.4781
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H4",40,0.1388,0.1236,467,15,"H",4,0.0353375,0.607201390705418,0.0581973304753906,5.94872070124472,0.970510872383625,6.12947352834323,35518198.131614,67597327945.1114
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H5",40,0.1364,0.1197,459,15,"H",5,0.0314375,0.607201390705418,0.051774420284969,-3.26168624063558,0.972846711809413,-3.35272371386148,31598255.5008876,-36974654241.8799
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H6",40,0.1342,0.118,455,15,"H",6,0.0297375,0.607201390705418,0.0489746902019647,-7.79230500408062,0.973871626558145,-8.00136772812672,29889562.5592889,-88241033398.1503
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H7",40,0.1352,0.1191,460,15,"H",7,0.0308375,0.607201390705418,0.0507862802556734,-2.44880418893189,0.973207977768282,-2.51621877838217,30995187.4038528,-27749473940.533
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H8",40,0.134,0.1177,467,16,"H",8,0.0294375,0.607201390705418,0.0484806201873169,4.1139247235559,0.974052920545124,4.22351253898357,29588028.5107715,46577925633.8727
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H9",40,0.1348,0.1183,464,16,"H",9,0.0300375,0.607201390705418,0.0494687602166125,1.30142969710511,0.973690460762432,1.33659489288418,30191096.6078063,14740294233.4713
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H10",40,0.1459,0.1273,461,16,"H",10,0.0390375,0.607201390705418,0.064290860656047,1.08347331091443,0.968314501597964,1.11892707289463,39237118.0633288,12339800464.652
"M9","none","none","none","none","none",200,"H11",40,0.0962,0.0915,461,16,"H",11,0.0032375,0.607201390705418,0.00533183890807435,-10.1033103838278,0.990394648224323,-10.2012974342521,3254054.94025046,-112502394363.901
"","","","","","",NA,"H12",40,NA,NA,NA,NA,"H",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"A1",50,NA,NA,NA,NA,"A",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS361","ara","0","0",200,"A2",50,0.1478,0.1279,453,15,"A",2,0.0395875,0.607201390705418,0.0651966556829013,-6.74934126702669,0.967989636278816,-6.97253463680952,39789930.4856108,-76894811320.0285
"M9","DH10B","pS361","ara","0","0",200,"A3",50,0.1511,0.1279,454,15,"A",3,0.0395875,0.607201390705418,0.0651966556829013,-5.74934126702669,0.967989636278816,-5.93946572519985,39789930.4856108,-65501875583.3676
"M9","DH10B","pS361","ara","0","0",200,"A4",50,0.1541,0.1319,464,16,"A",4,0.0435875,0.607201390705418,0.0717842558782055,5.45196435406456,0.965639502348165,5.64596243298551,43810384.465843,62265049744.2412
"M9","DH10B","pS361","ara","10","0.3",200,"A5",50,0.1401,0.1214,461,16,"A",5,0.0330875,0.607201390705418,0.054491805365532,-0.74820719465265,0.971855857399905,-0.769874656777186,33256692.7677334,-8490365348.69646
"M9","DH10B","pS361","ara","10","0.3",200,"A6",50,0.1458,0.1265,457,15,"A",6,0.0381875,0.607201390705418,0.0628909956145449,-3.17573132429163,0.968817389594573,-3.27794624497874,38382771.5925295,-36149990090.2854
"M9","DH10B","pS361","ara","10","0.3",200,"A7",50,0.1454,0.1265,457,15,"A",7,0.0381875,0.607201390705418,0.0628909956145449,-3.17573132429163,0.968817389594573,-3.27794624497874,38382771.5925295,-36149990090.2854
"M9","DH10B","pS361_ara_mTagBFP2","ara","0","0",200,"A8",50,0.1438,0.1251,455,15,"A",8,0.0367875,0.607201390705418,0.0605853355461884,-5.60467269977306,0.969647861690661,-5.78011144169478,36975612.6994482,-63744477707.0671
"M9","DH10B","pS361_ara_mTagBFP2","ara","0","0",200,"A9",50,0.1364,0.119,455,15,"A",9,0.0306875,0.607201390705418,0.0505392452483494,-7.49561249523674,0.973298374063474,-7.70124834786574,30844420.3795941,-84931243727.5734
"M9","DH10B","pS361_ara_mTagBFP2","ara","0","0",200,"A10",50,0.1394,0.1216,454,15,"A",10,0.0332875,0.607201390705418,0.0548211853752972,-7.68609168791193,0.971736014978242,-7.90964991462627,33457715.466745,-87229546997.413
"M9","none","none","none","none","none",200,"A11",50,0.0933,0.0886,460,16,"A",11,0.000287499999999996,0.607201390705418,0.000473483764037483,-12.0288357849702,0.992299658056411,-12.1221807216287,288970.129829187,-133686363414.531
"","","","","","",NA,"A12",50,NA,NA,NA,NA,"A",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"B1",50,NA,NA,NA,NA,"B",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS361_ara_mTagBFP2","ara","2","0.00003",200,"B2",50,0.1438,0.1265,461,15,"B",2,0.0381875,0.607201390705418,0.0628909956145449,0.824268675708367,0.968817389594573,0.850798803325882,38382771.5925295,9382816559.65862
"M9","DH10B","pS361_ara_mTagBFP2","ara","2","0.00003",200,"B3",50,0.1403,0.124,457,15,"B",3,0.0356875,0.607201390705418,0.0587737454924797,-3.94327774952018,0.970302290550476,-4.0639682992844,35869987.8548843,-44818432874.3677
"M9","DH10B","pS361_ara_mTagBFP2","ara","2","0.00003",200,"B4",50,0.1406,0.1237,457,15,"B",4,0.0353875,0.607201390705418,0.0582796754778319,-4.03584311380962,0.970481064486679,-4.15860057603939,35568453.8063669,-45862060686.1886
"M9","DH10B","pS361_ara_mTagBFP2","ara","3","0.0001",200,"B5",50,0.1415,0.1238,454,15,"B",5,0.0354875,0.607201390705418,0.0584443654827145,-7.00497807973414,0.970421459187187,-7.21849049546104,35668965.1558727,-79607272473.5694
"M9","DH10B","pS361_ara_mTagBFP2","ara","3","0.0001",200,"B6",50,0.1404,0.1236,459,15,"B",6,0.0352875,0.607201390705418,0.0581149854729493,-2.06671791018255,0.970540683779434,-2.12945005265975,35467942.4568611,-23484094170.0394
"M9","DH10B","pS361_ara_mTagBFP2","ara","3","0.0001",200,"B7",50,0.1374,0.1212,449,15,"B",7,0.0328875,0.607201390705418,0.0541624253557668,-12.8103516011712,0.971975756199369,-13.1797028058214,33055670.0687218,-145348974698.162
"M9","DH10B","pS361_ara_mTagBFP2","ara","4","0.0003",200,"B8",50,0.1424,0.1249,459,15,"B",8,0.0365875,0.607201390705418,0.0602559555364232,-1.66613947185562,0.969766723196987,-1.71808274299506,36774590.0004366,-18947435220.6666
"M9","DH10B","pS361_ara_mTagBFP2","ara","4","0.0003",200,"B9",50,0.143,0.1257,458,15,"B",9,0.0373875,0.607201390705418,0.061573475575484,-2.42054900592848,0.969291611403145,-2.49723507090348,37578680.796483,-27540116987.7511
"M9","DH10B","pS361_ara_mTagBFP2","ara","4","0.0003",200,"B10",50,0.1364,0.119,456,15,"B",10,0.0306875,0.607201390705418,0.0505392452483494,-6.49561249523674,0.973298374063474,-6.67381418517928,30844420.3795941,-73600449375.338
"M9","none","none","none","none","none",200,"B11",50,0.091,0.0871,463,15,"B",11,-0.00121250000000001,0.607201390705418,-0.0019968663092016,-9.49944192114361,0.993273519611865,-9.56377244895811,-1218700.1127579,-105471613448.567
"","","","","","",NA,"B12",50,NA,NA,NA,NA,"B",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"C1",50,NA,NA,NA,NA,"C",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS361_ara_mTagBFP2","ara","5","0.001",200,"C2",50,0.1373,0.1197,454,15,"C",2,0.0313875,0.607201390705418,0.0516920752825277,-8.27727205275374,0.97287679781227,-8.50803726778872,31547999.8261347,-93828708566.9814
"M9","DH10B","pS361_ara_mTagBFP2","ara","5","0.001",200,"C3",50,0.1382,0.1231,451,15,"C",3,0.0347875,0.607201390705418,0.0572915354485363,-10.2212343801881,0.970838990295526,-10.5282487439825,34965385.7093321,-116108093092.141
"M9","DH10B","pS361_ara_mTagBFP2","ara","5","0.001",200,"C4",50,0.1345,0.12,447,15,"C",4,0.0316875,0.607201390705418,0.0521861452971755,-15.1837782521894,0.972696334912525,-15.6099881403942,31849533.8746521,-172150753676.677
"M9","DH10B","pS361_ara_mTagBFP2","ara","6","0.003",200,"C5",50,0.1388,0.1236,458,15,"C",5,0.0352875,0.607201390705418,0.0581149854729493,-3.06671791018255,0.970540683779434,-3.15980356252587,35467942.4568611,-34847083794.4749
"M9","DH10B","pS361_ara_mTagBFP2","ara","6","0.003",200,"C6",50,0.1379,0.1225,453,15,"C",6,0.0341875,0.607201390705418,0.0563033954192406,-8.40695281287452,0.971197420809126,-8.65627588453695,34362317.6122973,-95463520161.1785
"M9","DH10B","pS361_ara_mTagBFP2","ara","6","0.003",200,"C7",50,0.1348,0.119,444,15,"C",7,0.0306875,0.607201390705418,0.0505392452483494,-18.4956124952367,0.973298374063474,-19.0030241374168,30844420.3795941,-209569981602.163
"M9","DH10B","pS361_ara_mTagBFP2","ara","7","0.01",200,"C8",50,0.1396,0.126,453,15,"C",8,0.0376875,0.607201390705418,0.0620675455901318,-7.32864858053142,0.96911367404925,-7.56221770136635,37880214.8450005,-83397979873.4459
"M9","DH10B","pS361_ara_mTagBFP2","ara","7","0.01",200,"C9",50,0.133,0.1183,453,15,"C",9,0.0299875,0.607201390705418,0.0493864152141712,-9.71419017629279,0.973720646164676,-9.97636253740266,30140840.9330534,-110021757500.34
"M9","DH10B","pS361_ara_mTagBFP2","ara","7","0.01",200,"C10",50,0.1407,0.1248,464,16,"C",10,0.0364875,0.607201390705418,0.0600912655315406,3.30311038239967,0.969826174859216,3.40587877294522,36674078.6509308,37560861188.3999
"M9","none","none","none","none","none",200,"C11",50,0.0936,0.0879,454,15,"C",11,-0.000412499999999996,0.607201390705418,-0.00067934627014074,-18.2484519818514,0.992753687766269,-18.3816511655686,-414609.316711444,-202717329027.676
"","","","","","",NA,"C12",50,NA,NA,NA,NA,"C",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"D1",50,NA,NA,NA,NA,"D",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS361_ara_mTagBFP2","ara","8","0.03",200,"D2",50,0.1426,0.1258,460,15,"D",2,0.0374875,0.607201390705418,0.0617381655803666,-0.389903299235243,0.969232285051628,-0.402280552607133,37679192.1459888,-4436447977.91878
"M9","DH10B","pS361_ara_mTagBFP2","ara","8","0.03",200,"D3",50,0.1359,0.1194,457,15,"D",3,0.0310875,0.607201390705418,0.0511980052678799,-5.37081541073411,0.973057388240484,-5.519525852885,31246465.7776173,-60870676323.7849
"M9","DH10B","pS361_ara_mTagBFP2","ara","8","0.03",200,"D4",50,0.1356,0.1185,467,15,"D",4,0.0301875,0.607201390705418,0.0497157952239364,4.34828292213814,0.973599925898536,4.46619068723234,30341863.632065,49254239398.249
"M9","DH10B","pS361_ara_mTagBFP2","ara","9","0.1",200,"D5",50,0.1468,0.1287,472,16,"D",5,0.0403875,0.607201390705418,0.0665141757219622,12.493039999434,0.96751785049618,12.912464605203,40594021.2816572,142401806690.481
"M9","DH10B","pS361_ara_mTagBFP2","ara","9","0.1",200,"D6",50,0.1394,0.124,458,15,"D",6,0.0356875,0.607201390705418,0.0587737454924797,-2.94327774952018,0.970302290550476,-3.03336164222635,35869987.8548843,-33452651481.0024
"M9","DH10B","pS361_ara_mTagBFP2","ara","9","0.1",200,"D7",50,0.1344,0.1198,453,15,"D",7,0.0314875,0.607201390705418,0.0518567652874103,-9.24610181720442,0.972816629348457,-9.50446521807197,31648511.1756405,-104817558852.004
"M9","DH10B","pS361_ara_mTagBFP2","ara","10","0.3",200,"D8",50,0.1415,0.1248,470,16,"D",8,0.0364875,0.607201390705418,0.0600912655315406,9.30311038239967,0.969826174859216,9.59255444281048,36674078.6509308,105789028291.515
"M9","DH10B","pS361_ara_mTagBFP2","ara","10","0.3",200,"D9",50,0.1431,0.1261,469,16,"D",9,0.0377875,0.607201390705418,0.0622322355950144,8.70196019627025,0.969054389389704,8.97984704630522,37980726.1945063,99031941793.8832
"M9","DH10B","pS361_ara_mTagBFP2","ara","10","0.3",200,"D10",50,0.1416,0.1233,465,16,"D",10,0.0349875,0.607201390705418,0.0576209154583015,3.84060025444262,0.970719625661088,3.95644648868314,35166408.4083437,43632656141.8543
"M9","none","none","none","none","none",200,"D11",50,0.0978,0.092,466,16,"D",11,0.0036875,0.607201390705418,0.00607294393004606,-4.96212854297602,0.990105242017329,-5.01171828245827,3706356.01302658,-55270450674.3196
"","","","","","",NA,"D12",50,NA,NA,NA,NA,"D",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"E1",50,NA,NA,NA,NA,"E",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381","ara","0","0",200,"E2",50,0.1548,0.1364,453,15,"E",2,0.0480875,0.607201390705418,0.0791953060979227,-4.23395177675297,0.963021674785497,-4.39652801967935,48333395.1936042,-48485982522.2977
"M9","DH10B","pS381","ara","0","0",200,"E3",50,0.1521,0.1329,455,15,"E",3,0.0445875,0.607201390705418,0.0734311559270316,-3.25226171133852,0.965055389469263,-3.37002595584396,44815497.960901,-37165467583.363
"M9","DH10B","pS381","ara","0","0",200,"E4",50,0.1373,0.1202,447,15,"E",4,0.0318875,0.607201390705418,0.0525155253069407,-15.1214778739995,0.972576097102554,-15.5478609016287,32050556.5736637,-171465599345.928
"M9","DH10B","pS381","ara","10","0.3",200,"E5",50,0.1476,0.1294,453,15,"E",5,0.0410875,0.607201390705418,0.0676670057561404,-6.29569425471038,0.967105761273183,-6.50983016213467,41297600.7281978,-71791993603.036
"M9","DH10B","pS381","ara","10","0.3",200,"E6",50,0.1451,0.1283,450,15,"E",6,0.0399875,0.607201390705418,0.0658554157024317,-9.62802948180405,0.967753633038698,-9.9488435414833,40191975.883634,-109718271306.415
"M9","DH10B","pS381","ara","10","0.3",200,"E7",50,0.1399,0.1248,450,15,"E",7,0.0364875,0.607201390705418,0.0600912655315406,-10.6968896176003,0.969826174859216,-11.0296977900737,36674078.6509308,-121638195385.536
"M9","DH10B","pS381_ara_mTagBFP2","ara","0","0",200,"E8",50,0.1397,0.1224,449,15,"E",8,0.0340875,0.607201390705418,0.056138705414358,-12.4379360073258,0.971257208363203,-12.8060166763515,34261806.2627915,-141227872987.63
"M9","DH10B","pS381_ara_mTagBFP2","ara","0","0",200,"E9",50,0.1354,0.1197,452,15,"E",9,0.0313875,0.607201390705418,0.0516920752825277,-10.2772720527537,0.97287679781227,-10.5637960282992,31547999.8261347,-116500117207.166
"M9","DH10B","pS381_ara_mTagBFP2","ara","0","0",200,"E10",50,0.1322,0.117,453,15,"E",10,0.0286875,0.607201390705418,0.0472454451506974,-10.1206412011289,0.974506717143589,-10.3853991184318,28834193.389478,-114532712606.275
"M9","none","none","none","none","none",200,"E11",50,0.0934,0.0872,461,15,"E",11,-0.0011125,0.607201390705418,-0.00183217630431899,-11.4680681787324,0.993208485671643,-11.5464863059212,-1118188.76325209,-127337465089.936
"","","","","","",NA,"E12",50,NA,NA,NA,NA,"E",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"F1",50,NA,NA,NA,NA,"F",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","2","0.00003",200,"F2",50,0.1442,0.1259,479,16,"F",2,0.0375875,0.607201390705418,0.0619028555852492,18.6407302150973,0.969172972601778,19.233646358354,37779703.4954947,212113339661.877
"M9","DH10B","pS381_ara_mTagBFP2","ara","2","0.00003",200,"F3",50,0.1382,0.1214,454,16,"F",3,0.0330875,0.607201390705418,0.054491805365532,-7.74820719465265,0.971855857399905,-7.9725888727801,33256692.7677334,-87923653167.4087
"M9","DH10B","pS381_ara_mTagBFP2","ara","2","0.00003",200,"F4",50,0.1349,0.12,459,15,"F",4,0.0316875,0.607201390705418,0.0521861452971755,-3.18377825218943,0.972696334912525,-3.2731471661973,31849533.8746521,-36097064679.8528
"M9","DH10B","pS381_ara_mTagBFP2","ara","3","0.0001",200,"F5",50,0.1365,0.1219,454,15,"F",5,0.0335875,0.607201390705418,0.055315255389945,-7.59297450301091,0.971556356976825,-7.8152692311518,33759249.5152624,-86188693817.6078
"M9","DH10B","pS381_ara_mTagBFP2","ara","3","0.0001",200,"F6",50,0.1376,0.1214,442,14,"F",6,0.0330875,0.607201390705418,0.054491805365532,-19.7482071946527,0.971855857399905,-20.3200989573565,33256692.7677334,-224095003713.773
"M9","DH10B","pS381_ara_mTagBFP2","ara","3","0.0001",200,"F7",50,0.1328,0.1168,454,15,"F",7,0.0284875,0.607201390705418,0.0469160651409321,-9.18322265729608,0.974627865252171,-9.42228617167647,28633170.6904663,-103911268299.687
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F8",50,0.1414,0.126,453,15,"F",8,0.0376875,0.607201390705418,0.0620675455901318,-7.32864858053142,0.96911367404925,-7.56221770136635,37880214.8450005,-83397979873.4459
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F9",50,0.1462,0.1307,454,15,"F",9,0.0423875,0.607201390705418,0.0698079758196143,-4.90551234371782,0.966342238634286,-5.07637164929341,42604248.2717733,-55983463761.0882
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F10",50,0.1374,0.1223,454,15,"F",10,0.0339875,0.607201390705418,0.0559740154094754,-7.46892751560694,0.971317009967624,-7.68948493536203,34161294.9132857,-84801513947.505
"M9","none","none","none","none","none",200,"F11",50,0.0941,0.0877,459,15,"F",11,-0.000612500000000002,0.607201390705418,-0.00100872627990596,-13.3111994666748,0.992883551561912,-13.4066068933611,-615632.015723061,-147851328276.587
"","","","","","",NA,"F12",50,NA,NA,NA,NA,"F",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"G1",50,NA,NA,NA,NA,"G",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G2",50,0.1423,0.1244,446,15,"G",2,0.0360875,0.607201390705418,0.0594325055120101,-14.8199992192277,0.970064121003654,-15.2773398153254,36272033.2529076,-168482226874.809
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G3",50,0.1384,0.1223,451,15,"G",3,0.0339875,0.607201390705418,0.0559740154094754,-10.4689275156069,0.971317009967624,-10.7780749314334,34161294.9132857,-118863237174.958
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G4",50,0.1348,0.1185,452,15,"G",4,0.0301875,0.607201390705418,0.0497157952239364,-10.6517170778619,0.973599925898536,-10.9405483654196,30341863.632065,-120655033802.963
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G5",50,0.1407,0.1231,456,15,"G",5,0.0347875,0.607201390705418,0.0572915354485363,-5.22123438018809,0.970838990295526,-5.37806416138966,34965385.7093321,-59310602312.948
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G6",50,0.1339,0.1188,460,15,"G",6,0.0304875,0.607201390705418,0.0502098652385843,-2.55804046028356,0.973418952163215,-2.62789259917209,30643397.6805825,-28981040053.3343
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G7",50,0.1304,0.1151,456,15,"G",7,0.0267875,0.607201390705418,0.0441163350579278,-7.71557451778648,0.975659937197512,-7.90805712485101,26924477.7488676,-87211981323.5769
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G8",50,0.1428,0.1254,464,16,"G",8,0.0370875,0.607201390705418,0.0610794055608362,3.48744189588365,0.96946967391115,3.59726765027543,37277146.7479656,39671544372.8714
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G9",50,0.1336,0.1168,461,15,"G",9,0.0284875,0.607201390705418,0.0469160651409321,-2.18322265729608,0.974627865252171,-2.24005770318419,28633170.6904663,-24703902297.306
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G10",50,0.1338,0.1199,463,16,"G",10,0.0315875,0.607201390705418,0.0520214552922929,0.785062815230049,0.972756475050024,0.80704969369613,31749022.5251463,8900340716.13404
"M9","none","none","none","none","none",200,"G11",50,0.092,0.0847,462,15,"G",11,-0.0036125,0.607201390705418,-0.00594942642638412,-11.2524117390226,0.994839061224359,-11.3107860131409,-3630972.50089723,-124738104816.308
"","","","","","",NA,"G12",50,NA,NA,NA,NA,"G",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"H1",50,NA,NA,NA,NA,"H",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H2",50,0.1488,0.1318,468,16,"H",2,0.0434875,0.607201390705418,0.0716195658733229,9.42227846738945,0.96569798858513,9.75696188535536,43709873.1163372,107602153637.262
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H3",50,0.1387,0.1223,456,15,"H",3,0.0339875,0.607201390705418,0.0559740154094754,-5.46892751560694,0.971317009967624,-5.63042493798109,34161294.9132857,-62093698462.536
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H4",50,0.1425,0.1272,468,16,"H",4,0.0388875,0.607201390705418,0.0640438256487231,8.0378028539057,0.968403173831586,8.30005835493425,39086351.0390701,91535066427.427
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H5",50,0.1404,0.1234,470,16,"H",5,0.0350875,0.607201390705418,0.0577856054631841,8.87150366118993,0.970659964362256,9.1396616600116,35266919.7578495,100794416303.835
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H6",50,0.1382,0.1215,468,15,"H",6,0.0331875,0.607201390705418,0.0546564953704146,6.28285422441525,0.971795929144058,6.46519915961068,33357204.1172392,71299792029.7389
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H7",50,0.14,0.1228,471,16,"H",7,0.0344875,0.607201390705418,0.0567974654338885,9.68594579443061,0.97101814240495,9.97504101256145,34663851.6608147,110007183402.309
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H8",50,0.1386,0.1215,479,16,"H",8,0.0331875,0.607201390705418,0.0546564953704146,17.2828542244152,0.971795929144058,17.7844480575646,33357204.1172392,196131227602.339
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H9",50,0.1395,0.1217,475,16,"H",9,0.0333875,0.607201390705418,0.0549858753801798,13.3449549595431,0.971676114898041,13.7339538915633,33558226.8162508,151461390753.731
